上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2024-12-16,600368,五洲交通,10.09%,0,539.05万,-539.05万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,300860,锋尚文化,20.01%,1079.01万,7.3万,1071.7万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-13,603667,五洲新春,9.99%,4155.53万,0,4155.53万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-13,300333,兆日科技,6.44%,4176.87万,432.03万,3744.84万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-13,603682,锦和商管,10.08%,569.23万,0,569.23万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-13,300280,紫天科技,20.02%,41.42万,774.87万,-733.44万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-12-13,000558,莱茵体育,9.90%,767.15万,8.55万,758.6万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-12-13,002187,广百股份,9.94%,2405.17万,9.6万,2395.56万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-13,603696,安记食品,-9.99%,0,367.95万,-367.95万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,600624,复旦复华,1.09%,2848.08万,0,2848.08万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,600527,江南高纤,-9.84%,0,1841.18万,-1841.18万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,002481,双塔食品,-9.97%,29.35万,1691.23万,-1661.87万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,002426,胜利精密,-9.98%,5742.26万,54.47万,5687.78万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-13,000813,德展健康,10.00%,347.81万,2605.05万,-2257.23万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,301383,天键股份,8.18%,1647.56万,0,1647.56万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-12,300853,申昊科技,-8.66%,1039.01万,2703.53万,-1664.52万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-12,603825,华扬联众,-6.17%,0,1684.39万,-1684.39万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,600527,江南高纤,-8.70%,2472.38万,0,2472.38万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,002512,达华智能,9.97%,487.79万,2473.75万,-1985.95万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,002481,双塔食品,5.17%,1979.15万,43.86万,1935.29万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,000681,视觉中国,10.00%,162.64万,3338.5万,-3175.85万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-12,000619,海螺新材,-9.38%,386.77万,663.36万,-276.58万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-11,605179,一鸣食品,9.99%,0,1535.92万,-1535.92万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-11,688018,乐鑫科技,20.00%,7986.96万,0,7986.96万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-11,002031,巨轮智能,4.70%,815.06万,8343.72万,-7528.65万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-12-11,300853,申昊科技,20.00%,2647.34万,34.6万,2612.73万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-11,603825,华扬联众,-10.01%,1948.57万,0,1948.57万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-11,603717,天域生物,9.97%,549.18万,0,549.18万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-11,603667,五洲新春,6.55%,0,4586.23万,-4586.23万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-11,603466,风语筑,-8.98%,1951.56万,0,1951.56万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-11,600545,卓郎智能,9.97%,0,997.09万,-997.09万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2024-12-10,002523,天桥起重,10.00%,11.32万,2957.85万,-2946.52万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-10,688365,光云科技,19.53%,2924.51万,0,2924.51万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-09,600527,江南高纤,10.04%,0,492.03万,-492.03万,长江证券股份有限公司南京中山东路证券营业部,苏南帮
2024-12-09,920098,科隆新材,-16.12%,196.2万,1186.53万,-990.32万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-09,605179,一鸣食品,9.98%,1685.5万,0,1685.5万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-09,603843,正平股份,10.00%,700.65万,0,700.65万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-09,301600,慧翰股份,20.00%,989.1万,7.04万,982.06万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-09,002031,巨轮智能,-10.00%,7031.55万,231.67万,6799.87万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-12-09,002713,东易日盛,0.99%,1347.68万,19.14万,1328.53万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-06,600527,江南高纤,10.21%,0,492.03万,-492.03万,长江证券股份有限公司南京中山东路证券营业部,苏南帮
2024-12-06,920098,科隆新材,29.98%,819.72万,4.91万,814.81万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-06,920002,万达轴承,0.22%,65.58万,346.34万,-280.75万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-06,688709,成都华微,19.99%,1276.22万,0,1276.22万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-06,301102,兆讯传媒,-8.11%,919.36万,146.96万,772.4万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-06,688165,埃夫特,-1.51%,0,9880.43万,-9880.43万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-05,688698,伟创电气,19.99%,1303.91万,0,1303.91万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-05,300786,国林科技,-16.54%,160.7万,2922.63万,-2761.93万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-05,002523,天桥起重,10.00%,1997.38万,25.21万,1972.17万,华泰证券股份有限公司南京庐山路证券营业部,苏南帮
2024-12-05,688165,埃夫特,19.98%,0,6530.06万,-6530.06万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-04,920002,万达轴承,18.06%,470.7万,0,470.7万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-04,002052,*ST同洲,4.97%,425.18万,237.18万,188万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-04,603004,鼎龙科技,4.29%,0,786.52万,-786.52万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-12-04,688165,埃夫特,20.02%,0,5004.06万,-5004.06万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-04,605006,山东玻纤,10.05%,609.47万,0,609.47万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-04,300961,深水海纳,19.96%,882.71万,1.98万,880.73万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-12-04,300984,金沃股份,20.00%,60.07万,1471.4万,-1411.32万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-03,000833,粤桂股份,10.00%,3822.26万,77.97万,3744.28万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-12-03,002131,利欧股份,9.90%,6524.62万,744.54万,5780.07万,东莞证券股份有限公司四川分公司,苏南帮
2024-12-03,000833,粤桂股份,10.00%,2950.05万,3793.92万,-843.87万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-12-02,002718,友邦吊顶,-0.36%,188.54万,852.93万,-664.38万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-12-02,001300,三柏硕,6.32%,808.13万,15.1万,793.02万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-12-02,688165,埃夫特,13.49%,0,4300.58万,-4300.58万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-29,000908,*ST景峰,-5.01%,466.24万,1051.67万,-585.43万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-29,301565,中仑新材,-4.76%,841.47万,4.23万,837.23万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-28,002718,友邦吊顶,-8.74%,1544,840.79万,-840.63万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-27,002469,三维化学,-10.02%,83.29万,2114.68万,-2031.39万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-11-27,601133,柏诚股份,2.07%,639.54万,0,639.54万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-27,002718,友邦吊顶,10.00%,880.52万,0,880.52万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-27,603213,镇洋发展,10.04%,211.85万,0,211.85万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-27,301558,三态股份,6.17%,1821.34万,55.29万,1766.04万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-26,603333,尚纬股份,-10.04%,363.87万,0,363.87万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-25,002862,实丰文化,10.00%,434.66万,0,434.66万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-25,001229,魅视科技,10.00%,801.75万,58.89万,742.85万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-25,603955,大千生态,-6.78%,0,2028.22万,-2028.22万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-11-25,603518,锦泓集团,10.06%,346.09万,0,346.09万,国泰君安证券股份有限公司南京金融城证券营业部,苏南帮
2024-11-22,002611,东方精工,10.02%,0,602.5万,-602.5万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-22,002255,海陆重工,9.74%,1546.58万,1306,1546.45万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-22,000573,粤宏远A,9.94%,3186.87万,999.27万,2187.6万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-21,002693,双成药业,10.01%,2633.16万,419.78万,2213.38万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-11-21,603955,大千生态,9.99%,1209.15万,0,1209.15万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-21,600083,*ST博信,-5.12%,283.83万,0,283.83万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-21,300822,贝仕达克,20.03%,21.44万,458.78万,-437.34万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-21,603211,晋拓股份,-5.79%,0,1119.22万,-1119.22万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-20,600327,大东方,10.11%,0,1068.53万,-1068.53万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-11-20,002175,东方智造,10.06%,1439.99万,54.33万,1385.66万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-20,301399,英特科技,4.03%,527.6万,0,527.6万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-20,600228,返利科技,3.62%,1095.62万,0,1095.62万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-11-20,603211,晋拓股份,1.33%,1192.39万,0,1192.39万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-20,300694,蠡湖股份,20.01%,845.71万,2613.03万,-1767.31万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-19,603963,*ST大药,-5.07%,160.5万,0,160.5万,长江证券股份有限公司南京中山东路证券营业部,苏南帮
2024-11-19,603955,大千生态,10.00%,0,1756.83万,-1756.83万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-19,600228,返利科技,-10.04%,0,955.15万,-955.15万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-19,300694,蠡湖股份,12.76%,816.76万,1643.06万,-826.29万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-19,002403,爱仕达,10.03%,22.22万,1125.74万,-1103.52万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-19,300195,长荣股份,8.48%,1378.24万,1450.16万,-71.92万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-18,300195,长荣股份,20.00%,1371.01万,27.45万,1343.55万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-18,002387,维信诺,10.02%,6733.4万,2183.52万,4549.87万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-15,000833,粤桂股份,10.02%,1743.21万,179.59万,1563.62万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-11-15,688573,信宇人,-11.20%,418.02万,0,418.02万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-15,000908,*ST景峰,4.96%,225.8万,482.46万,-256.66万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-15,300694,蠡湖股份,20.02%,1329.87万,69.1万,1260.76万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-11-15,603711,香飘飘,4.12%,0,1437.51万,-1437.51万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-15,002779,中坚科技,-7.54%,8.35万,2250.98万,-2242.62万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-14,600734,实达集团,10.11%,1983.43万,0,1983.43万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-14,603955,大千生态,10.02%,1388.15万,0,1388.15万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-13,603211,晋拓股份,6.67%,408.11万,0,408.11万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-13,688095,福昕软件,16.43%,0,1036.06万,-1036.06万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-12,000851,ST高鸿,5.01%,538.01万,495.58万,42.42万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-11,600136,ST明诚,4.84%,134.05万,0,134.05万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-11,002178,延华智能,-9.97%,21.65万,1408.15万,-1386.49万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-11-11,605218,伟时电子,3.92%,3006.61万,0,3006.61万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-11,002348,高乐股份,-10.02%,114.56万,2193.91万,-2079.35万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-08,603377,ST东时,5.08%,0,310.58万,-310.58万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-08,000506,*ST中润,4.87%,451.24万,5.23万,446.01万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-08,601698,中国卫通,10.00%,0,6158.66万,-6158.66万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-08,000066,中国长城,9.99%,1.09亿,176.22万,1.08亿,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-08,300380,安硕信息,20.01%,2382.25万,6.69万,2375.55万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-08,002348,高乐股份,9.95%,2353.93万,2.26万,2351.67万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-08,000608,阳光股份,10.18%,1732.22万,9275,1731.3万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-07,000605,渤海股份,10.03%,1473.72万,1478.74万,-5.02万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-07,600318,新力金融,10.01%,0,3053.73万,-3053.73万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-07,603268,松发股份,-10.00%,0,1399.94万,-1399.94万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-07,300198,纳川股份,20.15%,2329.68万,94.8万,2234.88万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-06,002513,蓝丰生化,10.01%,812.42万,178.88万,633.53万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-06,301596,瑞迪智驱,-2.94%,1326.31万,22.59万,1303.72万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-06,200530,冰山B,8.14%,0,24.87万,-24.87万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-06,603023,*ST威帝,4.92%,548.58万,0,548.58万,国泰君安证券股份有限公司南京金融城证券营业部,苏南帮
2024-11-06,600318,新力金融,1.93%,2907.55万,0,2907.55万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-11-06,603268,松发股份,-9.99%,2007.96万,0,2007.96万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-06,603030,全筑股份,10.18%,3087.41万,0,3087.41万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-06,002403,爱仕达,9.96%,1029.17万,0,1029.17万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-05,001306,夏厦精密,7.11%,11.29万,658.15万,-646.86万,上海证券有限责任公司南京胜太路证券营业部,苏南帮
2024-11-05,600340,华夏幸福,10.14%,303.78万,0,303.78万,东海证券股份有限公司南京洪武北路证券营业部,苏南帮
2024-11-05,600545,卓郎智能,10.15%,470.01万,0,470.01万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-11-05,603268,松发股份,10.01%,3467.5万,0,3467.5万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-04,600340,华夏幸福,9.96%,1368.89万,0,1368.89万,东莞证券股份有限公司四川分公司,苏南帮
2024-11-04,301295,美硕科技,-9.28%,544.73万,38.65万,506.08万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-11-04,603021,山东华鹏,-9.91%,0,2149.42万,-2149.42万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-01,603666,亿嘉和,9.98%,0,745.47万,-745.47万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-11-01,688631,莱斯信息,-15.13%,1094.79万,0,1094.79万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-11-01,002323,雅博股份,10.12%,2064.66万,9.95万,2054.7万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-31,000571,新大洲A,-6.26%,844,760.84万,-760.76万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-31,688660,电气风电,20.05%,1264.83万,0,1264.83万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-31,688225,亚信安全,20.02%,807.18万,0,807.18万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-31,603021,山东华鹏,-8.33%,0,2149.42万,-2149.42万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-30,002273,水晶光电,8.10%,6762.33万,6443.02万,319.31万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-30,002456,欧菲光,10.01%,1.22亿,136.52万,1.21亿,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-30,920088,科力股份,-16.48%,2.15万,689.89万,-687.74万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-30,600370,三房巷,10.26%,559.59万,0,559.59万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-30,000572,海马汽车,10.02%,3974.75万,1374.73万,2600.02万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-29,600725,云维股份,-9.70%,0,529.67万,-529.67万,上海证券有限责任公司南京胜太路证券营业部,苏南帮
2024-10-29,002654,万润科技,10.01%,20.91万,2053.42万,-2032.51万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-29,002456,欧菲光,10.04%,1.22亿,132.19万,1.21亿,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-29,002725,跃岭股份,9.99%,44.66万,1469.25万,-1424.58万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-29,603021,山东华鹏,-4.31%,995.18万,0,995.18万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-29,600624,复旦复华,10.02%,0,2642.88万,-2642.88万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-29,600609,金杯汽车,10.04%,2102.36万,0,2102.36万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-29,002712,思美传媒,10.00%,0,230.3万,-230.3万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-29,000520,凤凰航运,9.96%,17.88万,1890.48万,-1872.59万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-28,688560,明冠新材,20.00%,0,471.05万,-471.05万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-28,002725,跃岭股份,10.00%,1168.55万,40.37万,1128.18万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-28,688553,汇宇制药,20.03%,0,1354.98万,-1354.98万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-10-28,600246,万通发展,9.97%,0,5837.12万,-5837.12万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-25,002654,万润科技,10.00%,1726.47万,32.52万,1693.95万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-25,301091,深城交,20.00%,51.01万,2146.02万,-2095.01万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-24,002529,海源复材,10.07%,1049.17万,3.91万,1045.26万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-24,600605,汇通能源,-9.99%,610.44万,0,610.44万,海通证券股份有限公司南京广州路证券营业部,苏南帮
2024-10-24,603036,如通股份,5.41%,2900.81万,0,2900.81万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-24,603021,山东华鹏,9.98%,870.93万,0,870.93万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-24,600439,瑞贝卡,9.88%,2568.77万,0,2568.77万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-23,000908,*ST景峰,5.08%,1007.36万,1342.67万,-335.31万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-23,300397,天和防务,7.53%,5221.03万,7417.81万,-2196.77万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-23,000016,深康佳A,-4.57%,19.01万,3216.66万,-3197.64万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-22,601727,上海电气,10.06%,1785.96万,0,1785.96万,海通证券股份有限公司武汉光谷证券营业部,苏南帮
2024-10-22,603117,万林物流,9.96%,489.58万,0,489.58万,华泰证券股份有限公司南京庐山路证券营业部,苏南帮
2024-10-22,000006,深振业A,9.94%,3283.13万,548.29万,2734.84万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-22,688287,观典防务,18.56%,2541.33万,0,2541.33万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-22,002459,晶澳科技,10.01%,3357.23万,20.05万,3337.18万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-22,000016,深康佳A,10.05%,2926.15万,11.64万,2914.5万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-21,688130,晶华微,20.01%,0,236.98万,-236.98万,上海证券有限责任公司南京胜太路证券营业部,苏南帮
2024-10-21,600217,中再资环,9.97%,900万,0,900万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-21,301251,威尔高,11.69%,1664.54万,5.27万,1659.27万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2024-10-21,688662,富信科技,20.00%,1221.41万,0,1221.41万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-21,688631,莱斯信息,19.99%,2277.98万,0,2277.98万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-21,301326,捷邦科技,20.00%,900.13万,470.94万,429.19万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-18,688631,莱斯信息,20.00%,0,3114.52万,-3114.52万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-18,688141,杰华特,20.02%,1729.35万,0,1729.35万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-18,301326,捷邦科技,20.01%,900.13万,0,900.13万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-18,002583,海能达,10.04%,33.59万,5377.15万,-5343.56万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-17,000628,高新发展,-7.95%,7313.86万,151.02万,7162.84万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-16,600804,*ST鹏博,5.07%,199.48万,0,199.48万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-16,601005,重庆钢铁,10.40%,1931.82万,0,1931.82万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-16,301551,无线传媒,-18.02%,373.75万,3813.07万,-3439.31万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-15,605287,德才股份,10.03%,0,129.46万,-129.46万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-10-15,301551,无线传媒,20.00%,3512.48万,43.86万,3468.61万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-14,600439,瑞贝卡,8.33%,0,1425.11万,-1425.11万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-14,603106,恒银科技,2.65%,1508.46万,0,1508.46万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-14,301551,无线传媒,19.99%,3342.53万,27.64万,3314.89万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-11,603052,可川科技,-6.29%,727.57万,0,727.57万,华泰证券股份有限公司南京庐山路证券营业部,苏南帮
2024-10-11,600239,云南城投,8.36%,1494.75万,0,1494.75万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-11,300853,申昊科技,-19.99%,7.33万,919.78万,-912.45万,华泰证券股份有限公司宁波柳汀街证券营业部,苏南帮
2024-10-11,600239,云南城投,8.36%,0,3547.25万,-3547.25万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-11,300106,西部牧业,20.05%,1727.1万,0,1727.1万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-10,300847,中船汉光,19.99%,67万,1121.41万,-1054.41万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-10,300056,中创环保,-20.00%,2783.35万,78.53万,2704.82万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-10,300527,中船应急,20.02%,2094.6万,2.24万,2092.35万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-10,300056,中创环保,-20.00%,0,2766.24万,-2766.24万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-09,000908,*ST景峰,4.94%,736.72万,17万,719.71万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-09,600099,林海股份,4.39%,0,340.8万,-340.8万,华泰证券股份有限公司南京中华路证券营业部,苏南帮
2024-10-09,300056,中创环保,20.03%,3289.48万,16.16万,3273.32万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-09,000567,海德股份,-2.10%,1145.97万,9.63万,1136.34万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2024-10-09,300377,赢时胜,19.93%,1002.05万,2664.21万,-1662.16万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-09,300245,天玑科技,5.79%,1719.97万,2061.15万,-341.18万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-09,300056,中创环保,20.03%,3731.33万,477.53万,3253.79万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-10-08,000908,*ST景峰,-4.99%,237.78万,538.98万,-301.2万,东莞证券股份有限公司四川分公司,苏南帮
2024-10-08,000989,ST九芝,1.09%,606.45万,71.88万,534.56万,中信证券股份有限公司杭州凤起路证券营业部,N周二
